"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Raltegravir|Concentration in container [µmol/l]","Organism|Lumen|Raltegravir|Fraction of oral drug mass absorbed into mucosa"
0,345,0.09312987,0.08962635,0.2520327
0,360,0.08565526,0.08243688,0.2524962
0,375,0.07901847,0.07605536,0.252937
0,390,0.07310829,0.07037461,0.2533576
0,405,0.06783036,0.06530368,0.2537602
0,420,0.06310428,0.06076496,0.2541467
0,435,0.0588611,0.05669189,0.2545188
0,450,0.05504163,0.0530273,0.2548781
0,465,0.05159495,0.04972199,0.2552259
0,480,0.04847711,0.04673347,0.2555633
0,495,0.04565001,0.0440249,0.2558914
0,510,0.04308049,0.04156426,0.2562112
0,525,0.04073966,0.03932358,0.2565234
0,540,0.03860228,0.03727849,0.2568288
0,555,0.03664628,0.03540764,0.2571279
0,570,0.03485226,0.03369227,0.2574213
0,585,0.03320314,0.03211592,0.2577094
0,600,0.0316839,0.03066404,0.2579926
0,615,0.03028124,0.02932381,0.2582712
0,630,0.0289834,0.02808389,0.2585455
0,645,0.02777996,0.02693421,0.2588158
0,660,0.02666167,0.02586587,0.2590821
0,675,0.02562029,0.02487094,0.2593448
0,690,0.02464851,0.02394237,0.2596039
0,705,0.02373979,0.02307387,0.2598594
0,720,0.02288829,0.02225986,0.2601116
0,735,0.02208882,0.02149533,0.2603604
0,750,0.02133671,0.0207758,0.2606059
0,765,0.0206278,0.02009729,0.2608482
0,780,0.01995833,0.01945623,0.2610871
0,795,0.01932497,0.0188494,0.2613229
0,810,0.0187247,0.01827393,0.2615555
0,825,0.01815482,0.01772726,0.2617849
0,840,0.01761291,0.01720706,0.2620111
0,855,0.01709677,0.01671125,0.262234
0,870,0.01660443,0.01623797,0.2624538
0,885,0.01613412,0.01578553,0.2626704
0,900,0.01568425,0.01535242,0.2628838
0,915,0.01525336,0.01493727,0.263094
0,930,0.01484015,0.01453884,0.263301
0,945,0.01444345,0.01415602,0.2635049
0,960,0.01406216,0.01378781,0.2637055
0,975,0.01369534,0.01343327,0.263903
0,990,0.01334208,0.0130916,0.2640974
0,1005,0.0130016,0.01276203,0.2642886
0,1020,0.01267316,0.01244387,0.2644767
0,1035,0.01235608,0.01213651,0.2646617
0,1050,0.01204978,0.01183936,0.2648436
0,1065,0.01175367,0.01155192,0.2650225
0,1080,0.01146726,0.01127369,0.2651983
0,1095,0.01119006,0.01100423,0.2653711
0,1110,0.01092165,0.01074315,0.265541
0,1125,0.01066161,0.01049005,0.2657079
0,1140,0.01040959,0.01024461,0.2658719
0,1155,0.01016522,0.01000648,0.266033
0,1170,0.009928195,0.009775372,0.2661913
0,1185,0.009698207,0.009551005,0.2663467
0,1200,0.009474978,0.009333114,0.2664994
0,1215,0.009258241,0.009121453,0.2666494
0,1230,0.009047751,0.00891579,0.2667967
0,1245,0.008843273,0.008715906,0.2669413
0,1260,0.008644585,0.008521593,0.2670833
0,1275,0.008451481,0.008332656,0.2672228
0,1290,0.008263761,0.008148908,0.2673597
0,1305,0.008081238,0.007970172,0.2674941
0,1320,0.007903731,0.00779628,0.2676261
0,1335,0.007731071,0.007627069,0.2677557
0,1350,0.007563094,0.007462387,0.267883
0,1365,0.007399642,0.007302084,0.2680079
0,1380,0.007240569,0.007146019,0.2681305
0,1395,0.007085728,0.006994057,0.2682509
0,1410,0.006934984,0.006846067,0.2683691
0,1425,0.006788203,0.006701921,0.2684852
0,1440,0.006645258,0.0065615,0.2685991
0,1455,0.006506025,0.006424686,0.2687109
0,1470,0.006370388,0.006291366,0.2688207
0,1485,0.006238232,0.006161431,0.2689286
0,1500,0.006109448,0.006034777,0.2690344
0,1515,0.005983928,0.005911301,0.2691383
0,1530,0.005861572,0.005790906,0.2692403
0,1545,0.005742278,0.005673497,0.2693405
0,1560,0.005625954,0.005558982,0.2694389
0,1575,0.005512507,0.005447272,0.2695355
0,1590,0.005401846,0.005338283,0.2696303
0,1605,0.005293887,0.00523193,0.2697234
0,1620,0.005188546,0.005128134,0.2698149
0,1635,0.005085743,0.005026817,0.2699046
0,1650,0.0049854,0.004927905,0.2699928
0,1665,0.004887444,0.004831325,0.2700794
0,1680,0.004791799,0.004737007,0.2701644
0,1695,0.004698398,0.004644884,0.2702479
0,1710,0.004607172,0.00455489,0.2703299
0,1725,0.004518057,0.004466961,0.2704104
0,1740,0.004430989,0.004381038,0.2704895
0,1755,0.004345906,0.00429706,0.2705672
0,1770,0.004262752,0.004214971,0.2706435
0,1785,0.004181468,0.004134716,0.2707184
0,1800,0.004102001,0.004056241,0.270792
0,1815,0.004024296,0.003979496,0.2708643
0,1830,0.003948303,0.00390443,0.2709352
0,1845,0.003873973,0.003830996,0.271005
0,1860,0.003801258,0.003759148,0.2710735
0,1875,0.003730112,0.00368884,0.2711407
0,1890,0.003660491,0.003620029,0.2712068
0,1905,0.003592353,0.003552675,0.2712717
0,1920,0.003525655,0.003486737,0.2713354
