"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Raltegravir|Concentration in container [µmol/l]","Organism|Lumen|Raltegravir|Fraction of oral drug mass absorbed into mucosa"
0,810,0.6573862,0.6429967,0.2596402
0,825,0.6413283,0.6277798,0.2599112
0,840,0.6263354,0.6135793,0.2601816
0,855,0.6123394,0.6003289,0.2604516
0,870,0.5992733,0.5879634,0.2607213
0,885,0.5870721,0.5764199,0.2609907
0,900,0.5756736,0.5656386,0.2612598
0,915,0.5650187,0.5555621,0.2615287
0,930,0.5550513,0.5461367,0.2617975
0,945,0.5456399,0.5370979,0.2620655
0,960,0.5358023,0.5274018,0.2623295
0,975,0.5255646,0.5173881,0.2625893
0,990,0.5152221,0.5073105,0.2628452
0,1005,0.5049555,0.4973297,0.2630974
0,1020,0.4948736,0.4875416,0.2633462
0,1035,0.4850429,0.4780048,0.2635916
0,1050,0.4755028,0.4687541,0.2638339
0,1065,0.4662757,0.4598086,0.2640733
0,1080,0.4573719,0.4511771,0.2643099
0,1095,0.4487931,0.4428602,0.2645437
0,1110,0.4405354,0.4348516,0.2647749
0,1125,0.4319836,0.4261605,0.2650006
0,1140,0.4224509,0.4165477,0.2652191
0,1155,0.4123429,0.406442,0.2654305
0,1170,0.4019384,0.3960916,0.2656353
0,1185,0.3914201,0.3856611,0.2658338
0,1200,0.3809134,0.3752641,0.2660261
0,1215,0.3705053,0.3649804,0.2662127
0,1230,0.3602569,0.3548658,0.2663938
0,1245,0.3502103,0.344959,0.2665696
0,1260,0.3403951,0.3352869,0.2667404
0,1275,0.3308319,0.3258686,0.2669063
0,1290,0.3215351,0.3167169,0.2670676
0,1305,0.3125135,0.3078394,0.2672244
0,1320,0.3037715,0.2992396,0.2673771
0,1335,0.29531,0.2909181,0.2675257
0,1350,0.2871277,0.2828729,0.2676704
0,1365,0.279221,0.2751002,0.2678114
0,1380,0.2715849,0.2675946,0.2679488
0,1395,0.2642133,0.26035,0.2680828
0,1410,0.2570992,0.253359,0.2682135
0,1425,0.2502351,0.2466143,0.2683409
0,1440,0.2436135,0.2401083,0.2684654
0,1455,0.2372263,0.2338327,0.2685869
0,1470,0.2310654,0.2277796,0.2687055
0,1485,0.2251224,0.2219406,0.2688215
0,1500,0.219389,0.2163074,0.2689348
0,1515,0.2138568,0.2108718,0.2690455
0,1530,0.2085178,0.2056257,0.2691538
0,1545,0.2033641,0.2005614,0.2692597
0,1560,0.198388,0.1956713,0.2693633
0,1575,0.193582,0.1909481,0.2694647
0,1590,0.188939,0.1863846,0.269564
0,1605,0.184452,0.181974,0.2696611
0,1620,0.1801144,0.1777098,0.2697563
0,1635,0.1759197,0.1735855,0.2698494
0,1650,0.1718616,0.1695952,0.2699407
0,1665,0.1679343,0.1657329,0.2700301
0,1680,0.1641322,0.1619932,0.2701177
0,1695,0.1604498,0.1583708,0.2702036
0,1710,0.156882,0.1548606,0.2702878
0,1725,0.1534239,0.1514578,0.2703703
0,1740,0.1500708,0.1481578,0.2704512
0,1755,0.1468182,0.1449562,0.2705305
0,1770,0.1436619,0.1418489,0.2706083
0,1785,0.1405978,0.1388319,0.2706846
0,1800,0.1376221,0.1359014,0.2707595
0,1815,0.1347312,0.1330539,0.2708329
0,1830,0.1319215,0.1302859,0.2709049
0,1845,0.1291897,0.1275943,0.2709756
0,1860,0.1265328,0.1249759,0.271045
0,1875,0.1239476,0.1224279,0.271113
0,1890,0.1214315,0.1199475,0.2711798
0,1905,0.1189816,0.1175319,0.2712454
0,1920,0.1165954,0.1151788,0.2713098
0,1935,0.1142705,0.1128858,0.2713729
0,1950,0.1120046,0.1106505,0.2714349
0,1965,0.1097954,0.1084708,0.2714958
0,1980,0.1076409,0.1063447,0.2715556
0,1995,0.1055391,0.1042703,0.2716143
0,2010,0.103488,0.1022456,0.2716719
0,2025,0.1014859,0.100269,0.2717285
0,2040,0.09953106,0.09833877,0.271784
0,2055,0.09762185,0.09645329,0.2718385
0,2070,0.09575671,0.09461106,0.2718921
0,2085,0.09393416,0.09281063,0.2719447
0,2100,0.09215279,0.09105064,0.2719963
0,2115,0.09041125,0.08932976,0.272047
0,2130,0.08870827,0.08764675,0.2720968
0,2145,0.08704261,0.08600043,0.2721458
0,2160,0.08541313,0.08438963,0.2721938
0,2175,0.08381869,0.08281329,0.272241
0,2190,0.08225824,0.08127037,0.2722873
0,2205,0.08073076,0.07975987,0.2723328
0,2220,0.07923528,0.07828084,0.2723775
0,2235,0.07777087,0.07683238,0.2724214
0,2250,0.07633664,0.07541362,0.2724645
0,2265,0.07493175,0.07402374,0.2725068
0,2280,0.07355538,0.07266193,0.2725484
0,2295,0.07220674,0.07132744,0.2725892
0,2310,0.0708851,0.07001954,0.2726293
0,2325,0.06958973,0.06873751,0.2726687
0,2340,0.06831995,0.06748071,0.2727074
0,2355,0.06707508,0.06624846,0.2727453
0,2370,0.06585451,0.06504017,0.2727827
0,2385,0.06465763,0.06385523,0.2728193
0,2400,0.06348383,0.06269307,0.2728553
0,2415,0.06233257,0.06155313,0.2728906
0,2430,0.06120329,0.06043488,0.2729253
0,2445,0.06009547,0.05933782,0.2729594
0,2460,0.05900862,0.05826145,0.2729929
0,2475,0.05794224,0.05720529,0.2730258
0,2490,0.05689586,0.05616888,0.273058
0,2505,0.05586903,0.05515178,0.2730897
0,2520,0.05486131,0.05415356,0.2731209
0,2535,0.05387228,0.05317381,0.2731514
0,2550,0.05290154,0.05221212,0.2731814
0,2565,0.05194868,0.05126811,0.2732109
0,2580,0.05101333,0.0503414,0.2732399
0,2595,0.05009511,0.04943164,0.2732683
0,2610,0.04919366,0.04853845,0.2732962
0,2625,0.04830864,0.04766152,0.2733236
0,2640,0.0474397,0.04680049,0.2733505
0,2655,0.04658652,0.04595506,0.2733769
0,2670,0.04574879,0.0451249,0.2734029
0,2685,0.04492619,0.04430972,0.2734283
0,2700,0.04411842,0.04350922,0.2734533
0,2715,0.04332519,0.04272311,0.2734779
0,2730,0.04254622,0.04195111,0.273502
0,2745,0.04178123,0.04119295,0.2735257
0,2760,0.04102994,0.04044836,0.2735489
0,2775,0.04029211,0.03971709,0.2735717
0,2790,0.03956746,0.03899889,0.2735941
0,2805,0.03885576,0.0382935,0.2736161
0,2820,0.03815676,0.03760069,0.2736377
0,2835,0.03747023,0.03692023,0.2736589
0,2850,0.03679592,0.03625189,0.2736797
0,2865,0.03613362,0.03559544,0.2737001
0,2880,0.0354831,0.03495067,0.2737202
0,2895,0.03484416,0.03431737,0.2737399
0,2910,0.03421658,0.03369532,0.2737592
0,2925,0.03360014,0.03308433,0.2737782
0,2940,0.03299467,0.03248419,0.2737968
0,2955,0.03239994,0.03189471,0.2738151
0,2970,0.03181578,0.0313157,0.273833
0,2985,0.031242,0.03074698,0.2738506
0,3000,0.0306784,0.03018836,0.2738679
0,3015,0.03012481,0.02963966,0.2738849
0,3030,0.02958106,0.02910071,0.2739015
0,3045,0.02904696,0.02857134,0.2739179
0,3060,0.02852235,0.02805137,0.2739339
0,3075,0.02800706,0.02754065,0.2739496
0,3090,0.02750093,0.02703901,0.2739651
0,3105,0.0270038,0.02654629,0.2739802
0,3120,0.02651551,0.02606234,0.2739951
0,3135,0.0260359,0.02558701,0.2740097
0,3150,0.02556483,0.02512014,0.2740241
0,3165,0.02510215,0.02466159,0.2740381
0,3180,0.02464771,0.02421121,0.2740519
0,3195,0.02420137,0.02376886,0.2740655
0,3210,0.02376298,0.02333442,0.2740788
0,3225,0.02333242,0.02290772,0.2740918
0,3240,0.02290954,0.02248866,0.2741046
0,3255,0.02249422,0.02207708,0.2741172
0,3270,0.02208631,0.02167287,0.2741295
0,3285,0.02168571,0.02127589,0.2741416
0,3300,0.02129227,0.02088602,0.2741534
0,3315,0.02090587,0.02050314,0.2741651
0,3330,0.0205264,0.02012713,0.2741765
0,3345,0.02015373,0.01975787,0.2741877
0,3360,0.01978775,0.01939524,0.2741987
0,3375,0.01942834,0.01903914,0.2742095
0,3390,0.01907538,0.01868943,0.2742201
0,3405,0.01872877,0.01834603,0.2742305
0,3420,0.0183884,0.01800881,0.2742407
0,3435,0.01805416,0.01767767,0.2742507
0,3450,0.01772594,0.01735251,0.2742605
0,3465,0.01740364,0.01703322,0.2742701
0,3480,0.01708716,0.01671971,0.2742796
0,3495,0.0167764,0.01641186,0.2742888
0,3510,0.01647125,0.01610959,0.2742979
0,3525,0.01617162,0.0158128,0.2743068
0,3540,0.01587742,0.01552138,0.2743156
0,3555,0.01558855,0.01523526,0.2743241
0,3570,0.01530492,0.01495434,0.2743326
0,3585,0.01502643,0.01467852,0.2743408
0,3600,0.014753,0.01440772,0.2743489
0,3615,0.01448455,0.01414185,0.2743569
0,3630,0.01422098,0.01388083,0.2743647
0,3645,0.0139622,0.01362456,0.2743723
0,3660,0.01370815,0.01337298,0.2743798
0,3675,0.01345872,0.013126,0.2743872
0,3690,0.01321385,0.01288352,0.2743944
0,3705,0.01297345,0.01264549,0.2744014
0,3720,0.01273745,0.01241182,0.2744084
0,3735,0.01250576,0.01218243,0.2744152
0,3750,0.01227832,0.01195725,0.2744219
0,3765,0.01205504,0.0117362,0.2744284
0,3780,0.01183586,0.01151922,0.2744348
0,3795,0.0116207,0.01130623,0.2744411
0,3810,0.01140949,0.01109716,0.2744473
0,3825,0.01120217,0.01089194,0.2744534
0,3840,0.01099866,0.0106905,0.2744593
0,3855,0.01079889,0.01049278,0.2744651
0,3870,0.01060281,0.01029871,0.2744709
0,3885,0.01041034,0.01010823,0.2744765
0,3900,0.01022142,0.00992127,0.274482
0,3915,0.010036,0.009737773,0.2744873
0,3930,0.009853994,0.009557674,0.2744926
0,3945,0.009675359,0.009380914,0.2744978
0,3960,0.00950003,0.009207434,0.2745029
0,3975,0.009327948,0.009037175,0.2745079
0,3990,0.009159056,0.008870079,0.2745128
0,4005,0.008993297,0.008706092,0.2745176
0,4020,0.008830613,0.008545156,0.2745223
0,4035,0.008670953,0.008387216,0.2745269
0,4050,0.008514259,0.008232221,0.2745314
0,4065,0.00836048,0.008080116,0.2745358
0,4080,0.008209564,0.007930852,0.2745402
0,4095,0.008061458,0.007784375,0.2745444
0,4110,0.007916113,0.007640635,0.2745486
0,4125,0.007773479,0.007499584,0.2745527
0,4140,0.007633506,0.007361174,0.2745568
0,4155,0.007496148,0.007225356,0.2745607
0,4170,0.007361356,0.007092084,0.2745646
0,4185,0.007229085,0.006961312,0.2745683
0,4200,0.007099289,0.006832994,0.274572
0,4215,0.006971923,0.006707086,0.2745757
0,4230,0.006846943,0.006583545,0.2745793
0,4245,0.006724306,0.006462328,0.2745828
0,4260,0.006603969,0.006343391,0.2745862
0,4275,0.006485891,0.006226694,0.2745896
0,4290,0.00637003,0.006112196,0.2745929
0,4305,0.006256347,0.005999858,0.2745961
0,4320,0.0061448,0.005889638,0.2745993
