"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Raltegravir|Concentration in container [µmol/l]","Organism|Lumen|Raltegravir|Fraction of oral drug mass absorbed into mucosa"
0,630,0.2126444,0.2069828,0.1980351
0,633,0.211066,0.2054745,0.1980941
0,636,0.2095116,0.2039891,0.1981529
0,639,0.2079806,0.202526,0.1982116
0,642,0.2064726,0.2010849,0.1982702
0,645,0.204987,0.1996653,0.1983286
0,648,0.2035234,0.1982666,0.198387
0,651,0.2020812,0.1968884,0.1984452
0,654,0.2006602,0.1955304,0.1985032
0,657,0.1992597,0.194192,0.1985612
0,660,0.1978795,0.1928728,0.198619
0,663,0.196519,0.1915725,0.1986767
0,666,0.1951778,0.1902907,0.1987343
0,669,0.1938556,0.1890268,0.1987917
0,672,0.1925518,0.1877807,0.1988491
0,675,0.1912663,0.1865518,0.1989063
0,678,0.1899985,0.1853399,0.1989634
0,681,0.1887481,0.1841446,0.1990204
0,684,0.1875148,0.1829655,0.1990772
0,687,0.1862981,0.1818022,0.199134
0,690,0.1850978,0.1806546,0.1991906
0,693,0.1839135,0.1795221,0.1992471
0,696,0.1827449,0.1784046,0.1993035
0,699,0.1815916,0.1773016,0.1993598
0,702,0.1804534,0.176213,0.199416
0,705,0.1793299,0.1751384,0.199472
0,708,0.1782208,0.1740775,0.1995279
0,711,0.1771259,0.17303,0.1995837
0,714,0.1760448,0.1719956,0.1996394
0,717,0.1749772,0.1709742,0.199695
0,720,0.173923,0.1699654,0.1997505
0,723,0.1893953,0.3053384,0.1011342
0,726,0.3833506,0.8620005,0.1041955
0,729,0.8395947,1.675374,0.1088012
0,732,1.529496,2.652087,0.1146277
0,735,2.38692,3.684808,0.1212228
0,738,3.326692,4.679886,0.1281453
0,741,4.267056,5.57267,0.1350291
0,744,5.143138,6.32613,0.141603
0,747,5.911094,6.925416,0.1476889
0,750,6.546996,7.37167,0.1531886
0,753,7.043164,7.676522,0.1580668
0,756,7.403741,7.857338,0.1623327
0,759,7.640646,7.933853,0.1660248
0,762,7.769716,7.925415,0.1691964
0,765,7.808146,7.849834,0.1719079
0,768,7.772883,7.722882,0.1742207
0,771,7.679533,7.557869,0.1761926
0,774,7.541826,7.365777,0.1778761
0,777,7.371425,7.155443,0.1793173
0,780,7.177905,6.933813,0.1805558
0,783,6.969007,6.706304,0.1816254
0,786,6.750901,6.477095,0.1825542
0,789,6.528413,6.24934,0.1833659
0,792,6.305243,6.025362,0.18408
0,795,6.084161,5.806826,0.1847128
0,798,5.867216,5.594893,0.1852774
0,801,5.655891,5.390342,0.185785
0,804,5.451216,5.193651,0.1862445
0,807,5.253855,5.005058,0.1866634
0,810,5.064193,4.824619,0.187048
0,813,4.882408,4.65226,0.1874033
0,816,4.708523,4.487819,0.1877335
0,819,4.542447,4.331067,0.1880421
0,822,4.384003,4.181727,0.188332
0,825,4.232955,4.039495,0.1886057
0,828,4.089027,3.904046,0.1888652
0,831,3.951919,3.775052,0.1891122
0,834,3.821316,3.652184,0.1893482
0,837,3.696899,3.535118,0.1895744
0,840,3.578351,3.423536,0.1897918
0,843,3.465358,3.317135,0.1900013
0,846,3.357617,3.215621,0.1902036
0,849,3.254835,3.118716,0.1903995
0,852,3.156733,3.026158,0.1905895
0,855,3.063046,2.937698,0.190774
0,858,2.973522,2.853102,0.1909535
0,861,2.887924,2.772148,0.1911284
0,864,2.806028,2.69463,0.1912989
0,867,2.727622,2.620353,0.1914655
0,870,2.652509,2.549135,0.1916282
0,873,2.580504,2.480808,0.1917874
0,876,2.511434,2.415213,0.1919433
0,879,2.445139,2.352202,0.192096
0,882,2.381466,2.291636,0.1922457
0,885,2.320275,2.233387,0.1923926
0,888,2.261433,2.177332,0.1925367
0,891,2.204817,2.123361,0.1926782
0,894,2.150313,2.071366,0.1928173
0,897,2.097811,2.02125,0.192954
0,900,2.047213,1.97292,0.1930884
0,903,1.998423,1.926289,0.1932206
0,906,1.951352,1.881276,0.1933506
0,909,1.905919,1.837803,0.1934786
0,912,1.862042,1.795787,0.1936046
0,915,1.819639,1.75515,0.1937285
0,918,1.778638,1.715837,0.1938504
0,921,1.738976,1.677792,0.1939705
0,924,1.700596,1.640963,0.1940888
0,927,1.663441,1.605297,0.1942053
0,930,1.62746,1.570746,0.19432
0,933,1.592604,1.537264,0.1944332
0,936,1.558826,1.504807,0.1945446
0,939,1.526082,1.473336,0.1946546
0,942,1.494332,1.442811,0.194763
0,945,1.463535,1.413196,0.1948699
0,948,1.433655,1.384455,0.1949753
0,951,1.404655,1.356555,0.1950794
0,954,1.376502,1.329465,0.1951821
0,957,1.349165,1.303154,0.1952835
0,960,1.322613,1.277595,0.1953836
0,963,1.296817,1.252759,0.1954824
0,966,1.27175,1.228622,0.19558
0,969,1.247386,1.205158,0.1956763
0,972,1.2237,1.182344,0.1957715
0,975,1.200668,1.160157,0.1958656
0,978,1.178268,1.138577,0.1959585
0,981,1.156477,1.117582,0.1960504
0,984,1.135275,1.097152,0.1961412
0,987,1.114643,1.07727,0.1962309
0,990,1.094561,1.057916,0.1963197
0,993,1.07501,1.039073,0.1964074
0,996,1.055974,1.020725,0.1964942
0,999,1.037435,1.002855,0.1965801
0,1002,1.019378,0.9854485,0.196665
0,1005,1.001786,0.9684904,0.196749
0,1008,0.9846449,0.9519659,0.1968321
0,1011,0.9679404,0.9358621,0.1969144
0,1014,0.9516591,0.9201657,0.1969958
0,1017,0.9357872,0.9048638,0.1970764
0,1020,0.9203123,0.8899446,0.1971562
0,1023,0.9052226,0.8753964,0.1972352
0,1026,0.8905053,0.8612074,0.1973135
0,1029,0.8761495,0.8473669,0.197391
0,1032,0.8621445,0.8338647,0.1974677
0,1035,0.8484803,0.8206912,0.1975437
0,1038,0.8351463,0.8078361,0.1976191
0,1041,0.8221319,0.7952895,0.1976937
0,1044,0.8094285,0.7830429,0.1977676
0,1047,0.7970274,0.771088,0.1978409
0,1050,0.7849203,0.7594167,0.1979136
0,1053,0.7730976,0.7480201,0.1979856
0,1056,0.7615512,0.7368901,0.198057
0,1059,0.7502738,0.7260198,0.1981278
0,1062,0.7392578,0.7154018,0.198198
0,1065,0.7284958,0.7050292,0.1982676
0,1068,0.7179804,0.6948946,0.1983366
0,1071,0.7077049,0.6849915,0.1984051
0,1074,0.6976624,0.6753136,0.1984731
0,1077,0.6878464,0.6658545,0.1985405
0,1080,0.6782507,0.656608,0.1986074
0,1083,0.6688696,0.6475688,0.1986737
0,1086,0.6596969,0.6387309,0.1987396
0,1089,0.6507268,0.6300887,0.198805
0,1092,0.6419537,0.6216369,0.1988699
0,1095,0.6333725,0.6133704,0.1989344
0,1098,0.6249782,0.6052845,0.1989983
0,1101,0.6167657,0.5973741,0.1990619
0,1104,0.6087301,0.5896347,0.1991249
0,1107,0.6008668,0.5820616,0.1991876
0,1110,0.5931712,0.5746507,0.1992498
0,1113,0.5856391,0.5673976,0.1993116
0,1116,0.5782661,0.5602983,0.1993731
0,1119,0.5710482,0.5533488,0.1994341
0,1122,0.5639814,0.5465453,0.1994947
0,1125,0.5570618,0.539884,0.1995549
0,1128,0.5502857,0.5333612,0.1996148
0,1131,0.5436493,0.5269734,0.1996743
0,1134,0.5371493,0.5207173,0.1997335
0,1137,0.530782,0.5145895,0.1997923
0,1140,0.5245443,0.5085867,0.1998507
0,1143,0.5184327,0.5027059,0.1999088
0,1146,0.5124443,0.4969438,0.1999666
0,1149,0.5065757,0.4912976,0.200024
0,1152,0.5008242,0.4857644,0.2000812
0,1155,0.4951869,0.4803415,0.200138
0,1158,0.4896608,0.475026,0.2001945
0,1161,0.4842433,0.4698153,0.2002507
0,1164,0.4789317,0.4647068,0.2003066
0,1167,0.4737234,0.4596982,0.2003623
0,1170,0.468616,0.4547869,0.2004176
0,1173,0.463607,0.4499705,0.2004727
0,1176,0.458694,0.4452468,0.2005275
0,1179,0.4538747,0.4406136,0.200582
0,1182,0.449147,0.4360687,0.2006363
0,1185,0.4445086,0.43161,0.2006903
0,1188,0.4399573,0.4272354,0.2007441
0,1191,0.4354913,0.422943,0.2007976
0,1194,0.4311083,0.4187308,0.2008509
0,1197,0.4268066,0.4145969,0.2009039
0,1200,0.4225842,0.4105394,0.2009567
0,1203,0.4184391,0.4065567,0.2010093
0,1206,0.4143698,0.4026468,0.2010616
0,1209,0.4103743,0.3988082,0.2011138
0,1212,0.406451,0.3950392,0.2011657
0,1215,0.4025982,0.3913381,0.2012174
0,1218,0.3988142,0.3877034,0.2012688
0,1221,0.3950976,0.3841336,0.2013201
0,1224,0.3914467,0.3806272,0.2013712
0,1227,0.3878601,0.3771826,0.201422
0,1230,0.3843362,0.3737986,0.2014727
0,1233,0.3808738,0.3704736,0.2015232
0,1236,0.3774713,0.3672065,0.2015735
0,1239,0.3741274,0.3639958,0.2016236
0,1242,0.3708409,0.3608403,0.2016735
0,1245,0.3676105,0.3577387,0.2017232
0,1248,0.3644348,0.3546899,0.2017727
0,1251,0.3613127,0.3516927,0.2018221
0,1254,0.3582429,0.3487458,0.2018713
0,1257,0.3552244,0.3458482,0.2019204
0,1260,0.3522559,0.3429988,0.2019692
0,1263,0.3493365,0.3401965,0.2020179
0,1266,0.3464649,0.3374403,0.2020665
0,1269,0.3436402,0.3347292,0.2021148
0,1272,0.3408613,0.332062,0.202163
0,1275,0.3381272,0.329438,0.2022111
0,1278,0.335437,0.3268561,0.202259
0,1281,0.3327897,0.3243155,0.2023067
0,1284,0.3301843,0.3218151,0.2023543
0,1287,0.32762,0.3193542,0.2024018
0,1290,0.3250958,0.3169319,0.202449
0,1293,0.322611,0.3145473,0.2024962
0,1296,0.3201646,0.3121997,0.2025432
0,1299,0.3177559,0.3098882,0.2025901
0,1302,0.315384,0.3076121,0.2026368
0,1305,0.3130481,0.3053705,0.2026834
0,1308,0.3107476,0.3031628,0.2027298
0,1311,0.3084815,0.3009882,0.2027761
0,1314,0.3062493,0.2988461,0.2028223
0,1317,0.3040501,0.2967356,0.2028683
0,1320,0.3018834,0.2946562,0.2029142
0,1323,0.2997483,0.2926073,0.20296
0,1326,0.2976443,0.2905881,0.2030057
0,1329,0.2955707,0.288598,0.2030512
0,1332,0.2935268,0.2866364,0.2030966
0,1335,0.2915121,0.2847027,0.2031418
0,1338,0.2895259,0.2827964,0.203187
0,1341,0.2875677,0.2809168,0.203232
0,1344,0.2856368,0.2790635,0.2032769
0,1347,0.2837327,0.2772357,0.2033216
0,1350,0.2818548,0.2754331,0.2033663
0,1353,0.2800027,0.2736551,0.2034108
0,1356,0.2781757,0.2719012,0.2034552
0,1359,0.2763734,0.2701708,0.2034995
0,1362,0.2745953,0.2684636,0.2035437
0,1365,0.2728408,0.2667789,0.2035877
0,1368,0.2711095,0.2651165,0.2036317
0,1371,0.2694009,0.2634757,0.2036755
0,1374,0.2677146,0.2618563,0.2037192
0,1377,0.2660501,0.2602576,0.2037628
0,1380,0.2644069,0.2586794,0.2038063
0,1383,0.2627847,0.2571211,0.2038496
0,1386,0.261183,0.2555825,0.2038929
0,1389,0.2596014,0.254063,0.203936
0,1392,0.2580394,0.2525624,0.203979
0,1395,0.2564968,0.2510802,0.204022
0,1398,0.2549732,0.249616,0.2040648
0,1401,0.2534681,0.2481695,0.2041075
0,1404,0.2519812,0.2467404,0.20415
0,1407,0.2505121,0.2453283,0.2041925
0,1410,0.2490605,0.2439328,0.2042349
0,1413,0.247626,0.2425537,0.2042771
0,1416,0.2462083,0.2411906,0.2043193
0,1419,0.2448071,0.2398432,0.2043613
0,1422,0.243422,0.2385112,0.2044033
0,1425,0.2420528,0.2371942,0.2044451
0,1428,0.2406991,0.2358921,0.2044868
0,1431,0.2393607,0.2346045,0.2045284
0,1434,0.2380372,0.2333311,0.2045699
0,1437,0.2367283,0.2320716,0.2046113
0,1440,0.2354339,0.2308258,0.2046526
0,1443,0.2506679,0.3659703,0.1372834
0,1446,0.4443935,0.9224181,0.1393333
0,1449,0.9004155,1.735583,0.1424128
0,1452,1.5901,2.71208,0.146306
0,1455,2.447317,3.744618,0.1507116
0,1458,3.386868,4.739454,0.1553354
0,1461,4.327005,5.632021,0.1599334
0,1464,5.202882,6.385323,0.1643248
0,1467,5.970667,6.984426,0.1683909
0,1470,6.606392,7.430504,0.1720661
0,1473,7.102402,7.735191,0.1753271
0,1476,7.462872,7.91585,0.1781799
0,1479,7.699574,7.992131,0.1806499
0,1482,7.828379,7.983418,0.1827727
0,1485,7.866552,7.907603,0.1845888
0,1488,7.831058,7.780444,0.1861391
0,1491,7.737509,7.615253,0.1874622
0,1494,7.599619,7.422969,0.188593
0,1497,7.428996,7.212402,0.1895623
0,1500,7.235233,6.990532,0.1903963
0,1503,7.0261,6.762794,0.1911177
0,1506,6.807762,6.53336,0.1917452
0,1509,6.585042,6.305377,0.1922946
0,1512,6.361639,6.081172,0.192779
0,1515,6.140329,5.862411,0.1932091
0,1518,5.923161,5.650259,0.1935937
0,1521,5.71162,5.445497,0.1939402
0,1524,5.506732,5.248595,0.1942548
0,1527,5.309156,5.059788,0.1945422
0,1530,5.119277,4.879135,0.1948067
0,1533,4.937277,4.706563,0.1950516
0,1536,4.76318,4.541912,0.1952798
0,1539,4.596891,4.38495,0.1954936
0,1542,4.438236,4.235402,0.1956949
0,1545,4.286976,4.09296,0.1958853
0,1548,4.142836,3.957303,0.1960662
0,1551,4.005514,3.828099,0.1962388
0,1554,3.8747,3.705024,0.196404
0,1557,3.750075,3.587752,0.1965626
0,1560,3.631321,3.475966,0.1967154
0,1563,3.518124,3.369363,0.1968628
0,1566,3.410181,3.26765,0.1970055
0,1569,3.307199,3.170548,0.1971439
0,1572,3.208898,3.077793,0.1972782
0,1575,3.115012,2.989136,0.1974089
0,1578,3.025289,2.904342,0.1975363
0,1581,2.939493,2.823191,0.1976605
0,1584,2.857398,2.745477,0.1977818
0,1587,2.778794,2.671005,0.1979004
0,1590,2.703485,2.599594,0.1980165
0,1593,2.631285,2.531075,0.1981302
0,1596,2.562021,2.465287,0.1982416
0,1599,2.495532,2.402085,0.1983509
0,1602,2.431667,2.341329,0.1984581
0,1605,2.370284,2.28289,0.1985635
0,1608,2.311251,2.226648,0.198667
0,1611,2.254446,2.172488,0.1987687
0,1614,2.199752,2.120307,0.1988687
0,1617,2.147063,2.070005,0.1989672
0,1620,2.096277,2.02149,0.1990641
0,1623,2.0473,1.974675,0.1991595
0,1626,2.000045,1.92948,0.1992534
0,1629,1.954428,1.885826,0.199346
0,1632,1.910368,1.843631,0.1994372
0,1635,1.867784,1.802814,0.199527
0,1638,1.826603,1.763324,0.1996154
0,1641,1.786761,1.725102,0.1997026
0,1644,1.748201,1.688095,0.1997885
0,1647,1.710868,1.652251,0.1998733
0,1650,1.674708,1.617523,0.1999568
0,1653,1.639674,1.583866,0.2000393
0,1656,1.605719,1.551235,0.2001206
0,1659,1.5728,1.51959,0.2002009
0,1662,1.540875,1.488892,0.2002801
0,1665,1.509905,1.459105,0.2003583
0,1668,1.479851,1.430193,0.2004355
0,1671,1.45068,1.402124,0.2005118
0,1674,1.422358,1.374866,0.2005871
0,1677,1.394852,1.348389,0.2006615
0,1680,1.368134,1.322664,0.200735
0,1683,1.342172,1.297664,0.2008077
0,1686,1.316939,1.273362,0.2008795
0,1689,1.292409,1.249734,0.2009505
0,1692,1.268557,1.226756,0.2010207
0,1695,1.245359,1.204405,0.2010901
0,1698,1.222793,1.182661,0.2011587
0,1701,1.200837,1.161503,0.2012266
0,1704,1.179471,1.14091,0.2012938
0,1707,1.158674,1.120865,0.2013602
0,1710,1.138428,1.101349,0.2014259
0,1713,1.118715,1.082346,0.201491
0,1716,1.099517,1.063837,0.2015554
0,1719,1.080816,1.045807,0.2016191
0,1722,1.062598,1.028242,0.2016822
0,1725,1.044845,1.011125,0.2017446
0,1728,1.027545,0.9944431,0.2018065
0,1731,1.010682,0.9781821,0.2018678
0,1734,0.9942421,0.9623293,0.2019284
0,1737,0.9782127,0.9468716,0.2019885
0,1740,0.9625807,0.931797,0.2020481
0,1743,0.9473342,0.9170939,0.2021071
0,1746,0.9324617,0.9027513,0.2021656
0,1749,0.9179513,0.8887579,0.2022235
0,1752,0.903792,0.8751031,0.2022809
0,1755,0.8899738,0.8617773,0.2023378
0,1758,0.876487,0.8487711,0.2023943
0,1761,0.8633214,0.8360748,0.2024502
0,1764,0.8504671,0.823679,0.2025057
0,1767,0.8379158,0.8115754,0.2025607
0,1770,0.8256586,0.7997558,0.2026153
0,1773,0.8136871,0.7882118,0.2026694
0,1776,0.8019928,0.7769355,0.2027231
0,1779,0.7905679,0.7659192,0.2027763
0,1782,0.7794047,0.7551556,0.2028292
0,1785,0.7684958,0.7446376,0.2028816
0,1788,0.7578343,0.7343584,0.2029336
0,1791,0.747413,0.7243112,0.2029852
0,1794,0.7372252,0.7144895,0.2030365
0,1797,0.7272643,0.704887,0.2030874
0,1800,0.7175244,0.6954979,0.2031379
0,1803,0.7079993,0.6863163,0.203188
0,1806,0.6986831,0.6773364,0.2032378
0,1809,0.6895701,0.6685529,0.2032873
0,1812,0.6806549,0.6599604,0.2033364
0,1815,0.6719323,0.651554,0.2033852
0,1818,0.663397,0.6433286,0.2034336
0,1821,0.6550443,0.6352795,0.2034817
0,1824,0.6468691,0.627402,0.2035295
0,1827,0.6388669,0.6196916,0.203577
0,1830,0.6310332,0.6121439,0.2036242
0,1833,0.6233636,0.6047547,0.2036712
0,1836,0.6158537,0.59752,0.2037178
0,1839,0.6084995,0.5904356,0.2037641
0,1842,0.601297,0.5834978,0.2038101
0,1845,0.5942422,0.5767026,0.2038559
0,1848,0.5873315,0.5700466,0.2039014
0,1851,0.5805611,0.5635262,0.2039467
0,1854,0.5739274,0.5571378,0.2039917
0,1857,0.567427,0.5508782,0.2040364
0,1860,0.5610567,0.5447441,0.2040809
0,1863,0.554813,0.5387325,0.2041251
0,1866,0.5486929,0.5328403,0.2041691
0,1869,0.5426934,0.5270643,0.2042129
0,1872,0.5368113,0.5214019,0.2042564
0,1875,0.5310439,0.5158502,0.2042997
0,1878,0.5253884,0.5104066,0.2043428
0,1881,0.5198419,0.5050682,0.2043857
0,1884,0.5144019,0.4998327,0.2044283
0,1887,0.5090658,0.4946975,0.2044707
0,1890,0.503831,0.4896601,0.204513
0,1893,0.4986953,0.4847182,0.204555
0,1896,0.493656,0.4798696,0.2045968
0,1899,0.4887111,0.4751119,0.2046385
0,1902,0.4838581,0.470443,0.2046799
0,1905,0.479095,0.4658608,0.2047211
0,1908,0.4744196,0.4613633,0.2047622
0,1911,0.4698298,0.4569484,0.2048031
0,1914,0.4653237,0.4526142,0.2048438
0,1917,0.4608992,0.4483587,0.2048843
0,1920,0.4565544,0.4441802,0.2049246
0,1923,0.4522876,0.4400768,0.2049648
0,1926,0.4480969,0.4360468,0.2050048
0,1929,0.4439806,0.4320886,0.2050447
0,1932,0.4399369,0.4282003,0.2050843
0,1935,0.4359641,0.4243805,0.2051238
0,1938,0.4320608,0.4206276,0.2051632
0,1941,0.4282252,0.4169399,0.2052024
0,1944,0.4244558,0.4133161,0.2052415
0,1947,0.4207511,0.4097547,0.2052803
0,1950,0.4171097,0.4062542,0.2053191
0,1953,0.4135302,0.4028133,0.2053577
0,1956,0.4100111,0.3994307,0.2053962
0,1959,0.4065511,0.396105,0.2054345
0,1962,0.4031489,0.3928349,0.2054726
0,1965,0.3998032,0.3896192,0.2055107
0,1968,0.3965127,0.3864566,0.2055486
0,1971,0.3932762,0.3833461,0.2055864
0,1974,0.3900925,0.3802864,0.205624
0,1977,0.3869605,0.3772765,0.2056615
0,1980,0.383879,0.3743151,0.2056989
0,1983,0.3808469,0.3714013,0.2057361
0,1986,0.3778632,0.368534,0.2057732
0,1989,0.3749267,0.3657121,0.2058102
0,1992,0.3720365,0.3629347,0.2058471
0,1995,0.3691916,0.3602009,0.2058839
0,1998,0.3663909,0.3575096,0.2059205
0,2001,0.3636335,0.3548599,0.205957
0,2004,0.3609186,0.352251,0.2059934
0,2007,0.3582451,0.3496819,0.2060297
0,2010,0.3556122,0.3471519,0.2060658
0,2013,0.353019,0.34466,0.2061019
0,2016,0.3504647,0.3422054,0.2061378
0,2019,0.3479484,0.3397874,0.2061737
0,2022,0.3454694,0.3374051,0.2062094
0,2025,0.3430268,0.3350578,0.206245
0,2028,0.34062,0.3327448,0.2062805
0,2031,0.338248,0.3304653,0.2063159
0,2034,0.3359103,0.3282186,0.2063512
0,2037,0.333606,0.3260041,0.2063864
0,2040,0.3313346,0.323821,0.2064214
0,2043,0.3290952,0.3216687,0.2064564
0,2046,0.3268873,0.3195465,0.2064913
0,2049,0.3247102,0.3174539,0.2065261
0,2052,0.3225632,0.3153901,0.2065607
0,2055,0.3204457,0.3133546,0.2065953
0,2058,0.3183572,0.3113469,0.2066298
0,2061,0.316297,0.3093663,0.2066642
0,2064,0.3142645,0.3074122,0.2066985
0,2067,0.3122592,0.3054842,0.2067326
0,2070,0.3102805,0.3035817,0.2067667
0,2073,0.3083279,0.3017042,0.2068007
0,2076,0.3064009,0.2998511,0.2068346
0,2079,0.3044989,0.2980219,0.2068684
0,2082,0.3026215,0.2962163,0.2069021
0,2085,0.300768,0.2944336,0.2069357
0,2088,0.2989382,0.2926735,0.2069693
0,2091,0.2971314,0.2909354,0.2070027
0,2094,0.2953472,0.289219,0.207036
0,2097,0.2935852,0.2875237,0.2070693
0,2100,0.2918449,0.2858492,0.2071025
0,2103,0.2901259,0.2841951,0.2071355
0,2106,0.2884278,0.2825609,0.2071685
0,2109,0.2867502,0.2809463,0.2072014
0,2112,0.2850926,0.2793508,0.2072342
0,2115,0.2834547,0.2777741,0.2072669
0,2118,0.281836,0.2762158,0.2072995
0,2121,0.2802363,0.2746755,0.2073321
0,2124,0.2786551,0.2731529,0.2073645
0,2127,0.277092,0.2716477,0.2073969
0,2130,0.2755468,0.2701595,0.2074292
0,2133,0.2740191,0.268688,0.2074614
0,2136,0.2725085,0.2672327,0.2074935
0,2139,0.2710147,0.2657936,0.2075255
0,2142,0.2695374,0.2643701,0.2075574
0,2145,0.2680763,0.2629621,0.2075893
0,2148,0.266631,0.2615692,0.207621
0,2151,0.2652013,0.2601911,0.2076527
0,2154,0.2637869,0.2588276,0.2076843
0,2157,0.2623875,0.2574784,0.2077158
0,2160,0.2610027,0.2561431,0.2077472
0,2163,0.2761473,0.3912011,0.1564496
0,2166,0.4697877,0.9475737,0.1579899
0,2169,0.9257317,1.760668,0.1603024
0,2172,1.615345,2.737106,0.1632253
0,2175,2.472493,3.769576,0.1665324
0,2178,3.411983,4.764359,0.1700032
0,2181,4.352054,5.656861,0.1734546
0,2184,5.227868,6.410089,0.176751
0,2187,5.995585,7.009134,0.1798034
0,2190,6.631247,7.455128,0.1825627
0,2193,7.127178,7.759743,0.1850113
0,2196,7.487576,7.940337,0.1871537
0,2199,7.724206,8.01654,0.189009
0,2202,7.852935,8.007745,0.1906039
0,2205,7.891029,7.931848,0.1919688
0,2208,7.855457,7.804605,0.1931343
0,2211,7.761831,7.639328,0.1941294
0,2214,7.623852,7.446953,0.1949803
0,2217,7.453137,7.236301,0.1957099
0,2220,7.259293,7.014354,0.1963382
0,2223,7.050078,6.786535,0.1968819
0,2226,6.83166,6.557017,0.1973553
0,2229,6.608852,6.328946,0.1977701
0,2232,6.385355,6.104649,0.198136
0,2235,6.163956,5.885801,0.1984612
0,2238,5.94671,5.67357,0.1987524
