"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Raltegravir|Concentration in container [µmol/l]","Organism|Lumen|Raltegravir|Fraction of oral drug mass absorbed into mucosa"
0,8355,0.1369829,0.1331485,0.2137152
0,8370,0.1302201,0.1266368,0.2137728
0,8385,0.1240661,0.1207129,0.2138291
0,8400,0.1184519,0.1153098,0.2138842
0,8415,0.113317,0.1103692,0.2139382
0,8430,0.1086088,0.1058399,0.2139912
0,8445,0.1042813,0.1016773,0.2140431
0,8460,0.1002938,0.09784229,0.2140942
0,8475,0.09661067,0.09430004,0.2141444
0,8490,0.09320012,0.09101992,0.2141938
0,8505,0.09003423,0.08797485,0.2142424
0,8520,0.0870882,0.08514084,0.2142903
0,8535,0.08433998,0.08249656,0.2143375
0,8550,0.08176996,0.08002307,0.214384
0,8565,0.07936069,0.07770348,0.2144299
0,8580,0.0770966,0.07552279,0.2144751
0,8595,0.07496382,0.0734676,0.2145197
0,8610,0.07294996,0.07152598,0.2145637
0,8625,0.07104393,0.06968725,0.2146071
0,8640,0.06923584,0.06794189,0.21465
0,8655,0.6074749,0.9203107,0.2014406
0,8670,1.60822,1.80702,0.206376
0,8685,1.916135,1.927506,0.2092737
0,8700,1.768179,1.709848,0.2106241
0,8715,1.505365,1.438342,0.2112846
0,8730,1.258683,1.200477,0.2116645
0,8745,1.056881,1.009693,0.2119236
0,8760,0.8974873,0.8595898,0.2121243
0,8775,0.7716742,0.7408796,0.2122925
0,8790,0.6711684,0.6456812,0.2124398
0,8805,0.5896136,0.5681156,0.2125724
0,8820,0.5224066,0.5039625,0.2126935
0,8835,0.466257,0.4502045,0.2128054
0,8850,0.4187956,0.4046599,0.2129096
0,8865,0.3782874,0.3657205,0.2130071
0,8880,0.3434342,0.3321752,0.2130989
0,8895,0.3132432,0.3030912,0.2131856
0,8910,0.2869352,0.2777326,0.2132678
0,8925,0.2639013,0.2555213,0.2133459
0,8940,0.2436409,0.2359802,0.2134205
0,8955,0.2257472,0.21872,0.2134919
0,8970,0.2098849,0.2034196,0.2135604
0,8985,0.1957745,0.1898102,0.2136262
0,9000,0.183181,0.1776658,0.2136897
0,9015,0.1719071,0.1667961,0.2137511
0,9030,0.161785,0.157039,0.2138105
0,9045,0.1526709,0.148256,0.2138681
0,9060,0.1444416,0.1403279,0.2139242
0,9075,0.1369914,0.1331523,0.2139787
0,9090,0.1302291,0.126641,0.2140319
0,9105,0.1240755,0.1207174,0.2140839
0,9120,0.1184616,0.1153147,0.2141348
0,9135,0.113327,0.1103743,0.2141846
0,9150,0.1086191,0.1058453,0.2142335
0,9165,0.1042918,0.101683,0.2142815
0,9180,0.1003046,0.09784821,0.2143286
0,9195,0.09662166,0.09430617,0.2143749
0,9210,0.09321132,0.09102624,0.2144205
0,9225,0.09004559,0.08798134,0.2144654
0,9240,0.08709972,0.08514749,0.2145096
0,9255,0.08435164,0.08250336,0.2145532
0,9270,0.08178175,0.08002999,0.2145961
0,9285,0.0793726,0.07771054,0.2146384
0,9300,0.07710863,0.07552996,0.2146802
0,9315,0.07497595,0.07347488,0.2147214
0,9330,0.07296218,0.07153335,0.214762
0,9345,0.07105624,0.06969471,0.2148021
0,9360,0.06924822,0.06794943,0.2148416
0,9375,0.6074745,0.9202951,0.202562
0,9390,1.608185,1.806961,0.2071448
0,9405,1.916096,1.927473,0.2098354
0,9420,1.768154,1.709822,0.2110894
0,9435,1.505351,1.438326,0.2117027
0,9450,1.258674,1.200465,0.2120554
0,9465,1.056876,1.009685,0.2122961
0,9480,0.8974873,0.8595852,0.2124825
0,9495,0.771675,0.7408762,0.2126386
0,9510,0.6711709,0.6456795,0.2127754
0,9525,0.5896177,0.5681154,0.2128985
0,9540,0.5224119,0.5039635,0.213011
0,9555,0.4662636,0.4502066,0.2131149
0,9570,0.4188031,0.4046628,0.2132116
0,9585,0.3782955,0.3657241,0.2133022
0,9600,0.3434427,0.3321791,0.2133874
0,9615,0.3132523,0.3030957,0.2134679
0,9630,0.2869448,0.2777376,0.2135442
0,9645,0.2639112,0.2555266,0.2136168
0,9660,0.2436511,0.2359858,0.2136861
0,9675,0.2257576,0.2187259,0.2137523
0,9690,0.2098956,0.2034257,0.2138159
0,9705,0.1957854,0.1898165,0.2138771
0,9720,0.1831921,0.1776723,0.213936
0,9735,0.1719183,0.1668027,0.213993
0,9750,0.1617963,0.1570458,0.2140481
0,9765,0.1526823,0.1482629,0.2141017
0,9780,0.1444532,0.1403349,0.2141537
0,9795,0.1370031,0.1331594,0.2142044
0,9810,0.1302408,0.1266482,0.2142538
0,9825,0.1240873,0.1207247,0.2143021
0,9840,0.1184735,0.115322,0.2143493
0,9855,0.113339,0.1103817,0.2143956
0,9870,0.1086311,0.1058528,0.214441
0,9885,0.1043039,0.1016905,0.2144855
0,9900,0.1003167,0.09785578,0.2145293
0,9915,0.09663381,0.09431378,0.2145723
0,9930,0.09322349,0.09103389,0.2146146
0,9945,0.0900578,0.08798902,0.2146563
0,9960,0.08711194,0.0851552,0.2146973
0,9975,0.08436388,0.0825111,0.2147378
0,9990,0.08179402,0.08003776,0.2147777
0,10005,0.07938487,0.07771832,0.214817
0,10020,0.07712091,0.07553776,0.2148557
0,10035,0.07498825,0.07348269,0.214894
0,10050,0.07297448,0.07154118,0.2149317
0,10065,0.07106854,0.06970255,0.2149689
0,10080,0.06926053,0.06795728,0.2150056
0,10095,0.6075155,0.9203489,0.2035339
0,10110,1.608284,1.807064,0.2078113
0,10125,1.916175,1.927549,0.2103226
0,10140,1.768236,1.709898,0.2114931
0,10155,1.505421,1.438388,0.2120655
0,10170,1.258734,1.200517,0.2123947
0,10185,1.056924,1.009726,0.2126193
0,10200,0.8975295,0.8596215,0.2127933
0,10215,0.7717128,0.7409082,0.212939
0,10230,0.6712041,0.6457072,0.2130667
0,10245,0.5896475,0.56814,0.2131816
0,10260,0.5224394,0.5039858,0.2132866
0,10275,0.4662885,0.4502267,0.2133836
0,10290,0.4188268,0.4046817,0.2134738
0,10305,0.3783183,0.3657421,0.2135584
0,10320,0.3434641,0.3321958,0.2136379
0,10335,0.3132721,0.3031109,0.213713
0,10350,0.2869638,0.277752,0.2137842
0,10365,0.2639295,0.2555403,0.213852
0,10380,0.2436689,0.2359989,0.2139166
0,10395,0.2257748,0.2187386,0.2139785
0,10410,0.2099123,0.2034379,0.2140379
0,10425,0.1958016,0.1898283,0.2140949
0,10440,0.183208,0.1776837,0.2141499
0,10455,0.1719339,0.1668138,0.2142031
0,10470,0.1618116,0.1570567,0.2142546
0,10485,0.1526973,0.1482735,0.2143046
0,10500,0.1444679,0.1403452,0.2143531
0,10515,0.1370176,0.1331695,0.2144004
0,10530,0.1302551,0.1266581,0.2144465
0,10545,0.1241014,0.1207345,0.2144916
0,10560,0.1184874,0.1153316,0.2145357
0,10575,0.1133527,0.1103912,0.2145789
0,10590,0.1086447,0.1058621,0.2146212
0,10605,0.1043173,0.1016997,0.2146628
0,10620,0.10033,0.09786485,0.2147036
0,10635,0.09664699,0.09432274,0.2147438
0,10650,0.09323657,0.09104275,0.2147833
0,10665,0.09007077,0.08799779,0.2148222
0,10680,0.08712481,0.08516388,0.2148605
0,10695,0.08437666,0.0825197,0.2148983
0,10710,0.0818067,0.08004627,0.2149355
0,10725,0.07939748,0.07772677,0.2149722
0,10740,0.07713344,0.07554614,0.2150083
0,10755,0.0750007,0.07349101,0.2150441
0,10770,0.07298686,0.07154943,0.2150792
0,10785,0.07108086,0.06971075,0.215114
0,10800,0.06927278,0.06796542,0.2151483
0,10815,0.6075025,0.9203168,0.2043844
0,10830,1.608218,1.806987,0.2083944
0,10845,1.916131,1.927499,0.2107487
0,10860,1.768188,1.709847,0.211846
0,10875,1.505383,1.438349,0.2123826
0,10890,1.258704,1.200486,0.2126912
0,10905,1.056905,1.009705,0.2129018
0,10920,0.8975152,0.8596045,0.2130649
0,10935,0.7717023,0.740895,0.2132015
0,10950,0.6711977,0.6456977,0.2133212
0,10965,0.589644,0.5681332,0.2134289
0,10980,0.5224379,0.5039809,0.2135274
0,10995,0.4662892,0.4502238,0.2136183
0,11010,0.4188283,0.4046797,0.2137029
0,11025,0.3783205,0.3657408,0.2137821
0,11040,0.3434676,0.3321956,0.2138567
0,11055,0.313277,0.3031121,0.2139271
0,11070,0.2869693,0.2777539,0.2139939
0,11085,0.2639355,0.2555427,0.2140574
0,11100,0.2436754,0.2360017,0.214118
0,11115,0.2257817,0.2187417,0.214176
0,11130,0.2099195,0.2034415,0.2142317
0,11145,0.1958092,0.1898322,0.2142852
0,11160,0.1832158,0.1776879,0.2143368
0,11175,0.171942,0.1668182,0.2143866
0,11190,0.1618199,0.1570613,0.2144349
0,11205,0.1527059,0.1482783,0.2144817
0,11220,0.1444767,0.1403502,0.2145272
0,11235,0.1370265,0.1331746,0.2145716
0,11250,0.1302641,0.1266634,0.2146148
0,11265,0.1241106,0.1207399,0.2146571
0,11280,0.1184967,0.1153371,0.2146984
0,11295,0.1133621,0.1103968,0.2147389
0,11310,0.1086542,0.1058678,0.2147786
0,11325,0.1043268,0.1017055,0.2148175
0,11340,0.1003396,0.0978707,0.2148558
0,11355,0.09665664,0.09432865,0.2148935
0,11370,0.09324627,0.09104872,0.2149305
0,11385,0.09008052,0.08800382,0.214967
0,11400,0.08713461,0.08516995,0.2150029
0,11415,0.0843865,0.08252581,0.2150383
0,11430,0.08181658,0.08005244,0.2150732
0,11445,0.07940738,0.07773296,0.2151076
0,11460,0.07714336,0.07555236,0.2151415
0,11475,0.07501065,0.07349726,0.215175
0,11490,0.07299683,0.07155571,0.215208
0,11505,0.07109085,0.06971705,0.2152405
0,11520,0.06928279,0.06797174,0.2152727
0,11535,0.6075184,0.9203303,0.2051347
0,11550,1.60824,1.807006,0.2089088
0,11565,1.916133,1.92751,0.2111246
0,11580,1.768216,1.70987,0.2121574
0,11595,1.505407,1.438369,0.2126625
0,11610,1.258725,1.200503,0.212953
0,11625,1.056923,1.009719,0.2131511
0,11640,0.8975333,0.8596184,0.2133046
0,11655,0.7717185,0.7409072,0.2134332
0,11670,0.6712123,0.6457085,0.2135459
0,11685,0.5896583,0.5681436,0.2136472
0,11700,0.5224515,0.5039907,0.2137399
0,11715,0.4663017,0.4502327,0.2138254
0,11730,0.4188409,0.4046885,0.2139051
0,11745,0.3783331,0.3657496,0.2139797
0,11760,0.3434796,0.332204,0.2140499
0,11775,0.3132878,0.3031194,0.2141161
0,11790,0.2869802,0.2777612,0.214179
0,11805,0.2639465,0.2555501,0.2142388
0,11820,0.2436864,0.2360092,0.2142958
0,11835,0.2257927,0.2187492,0.2143504
0,11850,0.2099305,0.2034488,0.2144028
0,11865,0.1958201,0.1898395,0.2144531
0,11880,0.1832266,0.1776951,0.2145017
0,11895,0.1719528,0.1668254,0.2145486
0,11910,0.1618306,0.1570684,0.214594
0,11925,0.1527165,0.1482853,0.2146381
0,11940,0.1444872,0.1403572,0.2146809
0,11955,0.1370369,0.1331816,0.2147227
0,11970,0.1302745,0.1266703,0.2147634
0,11985,0.1241209,0.1207467,0.2148031
0,12000,0.118507,0.115344,0.214842
0,12015,0.1133723,0.1104035,0.2148801
0,12030,0.1086644,0.1058745,0.2149175
0,12045,0.104337,0.1017122,0.2149542
0,12060,0.1003498,0.09787736,0.2149902
0,12075,0.09666674,0.09433528,0.2150256
0,12090,0.09325632,0.09105532,0.2150605
0,12105,0.09009054,0.08801039,0.2150948
0,12120,0.08714459,0.0851765,0.2151286
0,12135,0.08439645,0.08253233,0.2151619
0,12150,0.08182649,0.08005892,0.2151948
0,12165,0.07941727,0.07773943,0.2152272
0,12180,0.07715323,0.07555881,0.2152591
0,12195,0.07502048,0.07350369,0.2152906
0,12210,0.07300664,0.07156212,0.2153217
0,12225,0.07110062,0.06972343,0.2153523
0,12240,0.06929253,0.06797811,0.2153825
0,12255,0.607531,0.920346,0.2058017
0,12270,1.608275,1.807055,0.2093662
0,12285,1.91619,1.927541,0.211459
0,12300,1.768234,1.709883,0.2124343
0,12315,1.50542,1.438377,0.2129113
0,12330,1.258739,1.200513,0.2131857
0,12345,1.056937,1.009729,0.2133728
0,12360,0.8975431,0.8596255,0.2135178
0,12375,0.7717301,0.7409154,0.2136392
0,12390,0.6712243,0.645717,0.2137456
0,12405,0.5896695,0.5681515,0.2138413
0,12420,0.5224626,0.5039984,0.2139288
0,12435,0.4663129,0.4502405,0.2140097
0,12450,0.4188515,0.4046958,0.2140849
0,12465,0.3783432,0.3657565,0.2141553
0,12480,0.34349,0.3322111,0.2142216
0,12495,0.313299,0.3031271,0.2142842
0,12510,0.286991,0.2777686,0.2143436
0,12525,0.2639569,0.2555571,0.2144
0,12540,0.2436965,0.236016,0.2144539
0,12555,0.2258027,0.2187559,0.2145054
0,12570,0.2099403,0.2034554,0.2145549
0,12585,0.1958299,0.189846,0.2146025
0,12600,0.1832363,0.1777015,0.2146483
0,12615,0.1719624,0.1668317,0.2146926
0,12630,0.1618401,0.1570747,0.2147355
0,12645,0.1527259,0.1482916,0.2147772
0,12660,0.1444966,0.1403634,0.2148176
0,12675,0.1370463,0.1331878,0.214857
0,12690,0.1302839,0.1266764,0.2148955
0,12705,0.1241302,0.1207528,0.214933
0,12720,0.1185163,0.1153501,0.2149698
0,12735,0.1133816,0.1104096,0.2150058
0,12750,0.1086736,0.1058806,0.2150411
0,12765,0.1043462,0.1017182,0.2150757
0,12780,0.1003589,0.09788336,0.2151097
0,12795,0.09667586,0.09434126,0.2151432
0,12810,0.09326542,0.09106127,0.2151761
0,12825,0.09009961,0.08801632,0.2152085
0,12840,0.08715364,0.08518241,0.2152404
0,12855,0.08440546,0.08253822,0.2152719
0,12870,0.08183549,0.0800648,0.2153029
0,12885,0.07942624,0.07774528,0.2153335
0,12900,0.07716217,0.07556465,0.2153637
0,12915,0.0750294,0.07350951,0.2153934
0,12930,0.07301553,0.07156792,0.2154227
0,12945,0.07110949,0.06972922,0.2154517
0,12960,0.06930137,0.06798387,0.2154802
0,12963,0.07306726,0.1015813,0.2042742
0,12966,0.1209488,0.2384257,0.2045988
0,12969,0.2326474,0.4361873,0.2050861
0,12972,0.4003013,0.6720077,0.2057019
0,12975,0.6075347,0.9203393,0.2063985
0,12978,0.8338752,1.1592,0.2071296
0,12981,1.059936,1.373487,0.2078567
0,12984,1.270437,1.554571,0.208551
0,12987,1.455078,1.69899,0.209194
0,12990,1.608252,1.807011,0.2097753
0,12993,1.728148,1.881328,0.2102912
0,12996,1.815722,1.925985,0.2107427
0,12999,1.873712,1.94557,0.2111337
0,13002,1.905824,1.944663,0.2114699
0,13005,1.916145,1.927516,0.2117579
0,13008,1.90869,1.897866,0.212004
0,13011,1.887142,1.858886,0.2122143
0,13014,1.854767,1.813211,0.2123942
0,13017,1.814359,1.762975,0.2125487
0,13020,1.768228,1.709876,0.2126819
0,13023,1.718255,1.655243,0.2127974
0,13026,1.665942,1.600096,0.212898
0,13029,1.612464,1.545213,0.2129864
0,13032,1.558728,1.491167,0.2130644
0,13035,1.505421,1.438377,0.2131339
0,13038,1.453051,1.387133,0.2131962
0,13041,1.401984,1.337632,0.2132524
0,13044,1.352476,1.289993,0.2133036
0,13047,1.304694,1.244279,0.2133505
0,13050,1.258739,1.200511,0.2133938
0,13053,1.214662,1.158676,0.2134339
0,13056,1.172471,1.118739,0.2134714
0,13059,1.13215,1.080646,0.2135065
0,13062,1.093657,1.044333,0.2135397
0,13065,1.056938,1.009728,0.2135711
0,13068,1.021931,0.9767554,0.213601
0,13071,0.9885629,0.9453369,0.2136295
0,13074,0.9567605,0.9153942,0.2136568
0,13077,0.9264479,0.8868497,0.2136831
0,13080,0.8975491,0.8596279,0.2137084
0,13083,0.8699896,0.833656,0.2137329
0,13086,0.8436968,0.8088639,0.2137565
0,13089,0.8186009,0.785185,0.2137795
0,13092,0.7946346,0.7625559,0.2138018
0,13095,0.7717346,0.740917,0.2138235
0,13098,0.7498403,0.7202119,0.2138446
0,13101,0.7288948,0.7003878,0.2138652
0,13104,0.7088443,0.6813947,0.2138853
0,13107,0.6896381,0.6631863,0.213905
0,13110,0.6712287,0.6457187,0.2139243
0,13113,0.6535717,0.6289512,0.2139431
0,13116,0.6366256,0.6128455,0.2139616
0,13119,0.6203513,0.5973659,0.2139797
0,13122,0.6047124,0.5824791,0.2139975
0,13125,0.5896749,0.568154,0.214015
0,13128,0.5752072,0.5543616,0.2140321
0,13131,0.5612795,0.5410748,0.214049
0,13134,0.5478641,0.5282681,0.2140655
0,13137,0.5349351,0.5159177,0.2140818
0,13140,0.5224683,0.5040012,0.2140978
0,13143,0.5104408,0.4924979,0.2141136
0,13146,0.4988313,0.4813882,0.2141292
0,13149,0.4876201,0.4706539,0.2141445
0,13152,0.4767884,0.4602776,0.2141595
0,13155,0.4663187,0.4502433,0.2141744
0,13158,0.4561945,0.4405358,0.2141891
0,13161,0.4464006,0.4311407,0.2142035
0,13164,0.4369221,0.4220446,0.2142178
0,13167,0.4277456,0.4132348,0.2142318
0,13170,0.4188579,0.4046993,0.2142457
0,13173,0.410247,0.3964267,0.2142594
0,13176,0.4019013,0.3884064,0.2142729
0,13179,0.39381,0.3806282,0.2142862
0,13182,0.3859629,0.3730826,0.2142994
0,13185,0.3783502,0.3657605,0.2143124
0,13188,0.3709626,0.3586531,0.2143253
0,13191,0.3637916,0.3517525,0.214338
0,13194,0.3568287,0.3450508,0.2143505
0,13197,0.3500663,0.3385406,0.2143629
0,13200,0.3434967,0.3322149,0.2143752
0,13203,0.337113,0.3260671,0.2143873
0,13206,0.3309083,0.3200907,0.2143993
0,13209,0.3248755,0.314279,0.2144112
0,13212,0.3190088,0.3086266,0.2144229
0,13215,0.3133028,0.3031283,0.2144345
0,13218,0.3077523,0.2977791,0.214446
0,13221,0.3023516,0.2925738,0.2144573
0,13224,0.2970956,0.2875074,0.2144686
0,13227,0.2919795,0.2825754,0.2144797
0,13230,0.2869982,0.2777729,0.2144907
0,13233,0.2821475,0.273096,0.2145016
0,13236,0.2774228,0.2685403,0.2145125
0,13239,0.2728202,0.264102,0.2145232
0,13242,0.2683355,0.2597772,0.2145337
0,13245,0.2639651,0.2555624,0.2145442
0,13248,0.2597053,0.251454,0.2145546
0,13251,0.2555526,0.2474489,0.2145649
0,13254,0.2515037,0.2435437,0.2145751
0,13257,0.2475553,0.2397353,0.2145852
0,13260,0.2437043,0.2360209,0.2145953
0,13263,0.2399478,0.2323975,0.2146052
0,13266,0.2362829,0.2288624,0.2146151
0,13269,0.2327067,0.2254128,0.2146248
0,13272,0.2292169,0.2220465,0.2146345
0,13275,0.2258106,0.2187608,0.2146441
0,13278,0.2224852,0.2155531,0.2146536
0,13281,0.2192386,0.2124216,0.2146631
0,13284,0.2160684,0.2093637,0.2146724
0,13287,0.2129722,0.2063772,0.2146817
0,13290,0.2099481,0.2034602,0.214691
0,13293,0.2069938,0.2006107,0.2147001
0,13296,0.2041074,0.1978268,0.2147092
0,13299,0.201287,0.1951066,0.2147182
0,13302,0.1985308,0.1924482,0.2147271
0,13305,0.1958369,0.1898501,0.214736
0,13308,0.1932035,0.1873105,0.2147448
0,13311,0.1906291,0.1848278,0.2147536
0,13314,0.188112,0.1824004,0.2147623
0,13317,0.1856505,0.1800268,0.2147709
0,13320,0.1832433,0.1777056,0.2147795
0,13323,0.1808888,0.1754353,0.214788
0,13326,0.1785855,0.1732145,0.2147964
0,13329,0.1763321,0.1710419,0.2148048
0,13332,0.1741273,0.1689162,0.2148131
0,13335,0.1719696,0.1668361,0.2148214
0,13338,0.169858,0.1648005,0.2148297
0,13341,0.1677912,0.1628081,0.2148378
0,13344,0.1657679,0.1608578,0.214846
0,13347,0.163787,0.1589485,0.214854
0,13350,0.1618475,0.1570792,0.2148621
0,13353,0.1599482,0.1552487,0.2148701
0,13356,0.1580881,0.1534561,0.214878
0,13359,0.1562663,0.1517004,0.2148859
0,13362,0.1544816,0.1499807,0.2148937
0,13365,0.1527332,0.148296,0.2149015
0,13368,0.1510201,0.1466454,0.2149093
0,13371,0.1493415,0.1450281,0.214917
0,13374,0.1476964,0.1434433,0.2149246
0,13377,0.1460842,0.1418901,0.2149323
0,13380,0.1445038,0.1403677,0.2149398
0,13383,0.1429545,0.1388754,0.2149474
0,13386,0.1414356,0.1374124,0.2149549
0,13389,0.1399463,0.135978,0.2149624
0,13392,0.138486,0.1345716,0.2149698
0,13395,0.1370537,0.1331923,0.2149772
0,13398,0.135649,0.1318396,0.2149845
0,13401,0.1342711,0.1305128,0.2149919
0,13404,0.1329193,0.1292112,0.2149991
0,13407,0.1315931,0.1279343,0.2150064
0,13410,0.1302917,0.1266814,0.2150136
0,13413,0.1290147,0.125452,0.2150208
0,13416,0.1277614,0.1242455,0.2150279
0,13419,0.1265313,0.1230614,0.2150351
0,13422,0.1253237,0.121899,0.2150421
0,13425,0.1241383,0.120758,0.2150492
0,13428,0.1229744,0.1196377,0.2150562
0,13431,0.1218315,0.1185378,0.2150632
0,13434,0.1207091,0.1174577,0.2150702
0,13437,0.1196069,0.1163969,0.2150771
0,13440,0.1185242,0.1153551,0.215084
0,13443,0.1174607,0.1143317,0.2150909
0,13446,0.1164159,0.1133264,0.2150977
0,13449,0.1153893,0.1123387,0.2151045
0,13452,0.1143806,0.1113682,0.2151113
0,13455,0.1133894,0.1104146,0.2151181
0,13458,0.1124152,0.1094774,0.2151248
0,13461,0.1114577,0.1085562,0.2151315
0,13464,0.1105165,0.1076508,0.2151382
0,13467,0.1095912,0.1067606,0.2151449
0,13470,0.1086814,0.1058855,0.2151515
0,13473,0.1077869,0.1050251,0.2151581
0,13476,0.1069072,0.1041789,0.2151647
0,13479,0.1060421,0.1033468,0.2151713
0,13482,0.1051911,0.1025283,0.2151778
0,13485,0.1043541,0.1017233,0.2151843
0,13488,0.1035307,0.1009313,0.2151908
0,13491,0.1027205,0.1001521,0.2151973
0,13494,0.1019233,0.09938538,0.2152037
0,13497,0.1011389,0.09863092,0.2152102
0,13500,0.1003668,0.09788841,0.2152166
0,13503,0.09960693,0.0971576,0.215223
0,13506,0.09885894,0.09643824,0.2152293
0,13509,0.09812257,0.09573005,0.2152357
0,13512,0.09739759,0.09503281,0.215242
0,13515,0.09668373,0.09434628,0.2152483
0,13518,0.09598078,0.09367023,0.2152546
0,13521,0.09528848,0.09300442,0.2152608
0,13524,0.09460661,0.09234864,0.215267
0,13527,0.09393495,0.09170266,0.2152733
0,13530,0.09327327,0.09106629,0.2152795
0,13533,0.09262138,0.09043931,0.2152856
0,13536,0.09197905,0.08982152,0.2152918
0,13539,0.09134609,0.08921272,0.215298
0,13542,0.09072229,0.08861273,0.2153041
0,13545,0.09010748,0.08802135,0.2153102
0,13548,0.08950144,0.08743841,0.2153163
0,13551,0.088904,0.08686372,0.2153223
0,13554,0.08831499,0.08629711,0.2153284
0,13557,0.08773421,0.08573841,0.2153344
0,13560,0.08716151,0.08518746,0.2153404
0,13563,0.08659671,0.08464408,0.2153464
0,13566,0.08603965,0.08410813,0.2153524
0,13569,0.08549017,0.08357944,0.2153584
0,13572,0.08494812,0.08305787,0.2153643
0,13575,0.08441333,0.08254327,0.2153702
0,13578,0.08388567,0.08203549,0.2153761
0,13581,0.08336498,0.08153439,0.215382
0,13584,0.08285112,0.08103985,0.2153879
0,13587,0.08234396,0.08055171,0.2153938
0,13590,0.08184335,0.08006984,0.2153996
0,13593,0.08134916,0.07959414,0.2154054
0,13596,0.08086127,0.07912444,0.2154112
0,13599,0.08037955,0.07866066,0.215417
0,13602,0.07990386,0.07820266,0.2154228
0,13605,0.0794341,0.07775033,0.2154286
0,13608,0.07897013,0.07730354,0.2154343
0,13611,0.07851186,0.07686219,0.21544
0,13614,0.07805915,0.07642617,0.2154458
0,13617,0.07761192,0.07599537,0.2154515
0,13620,0.07717002,0.07556969,0.2154571
0,13623,0.07673338,0.07514903,0.2154628
0,13626,0.07630189,0.07473328,0.2154685
0,13629,0.07587543,0.07432234,0.2154741
0,13632,0.07545391,0.07391614,0.2154797
0,13635,0.07503725,0.07351456,0.2154853
0,13638,0.07462534,0.07311751,0.2154909
0,13641,0.07421808,0.07272492,0.2154965
0,13644,0.0738154,0.07233669,0.2155021
0,13647,0.07341719,0.07195273,0.2155076
0,13650,0.07302338,0.07157297,0.2155131
0,13653,0.07263388,0.07119732,0.2155186
0,13656,0.0722486,0.0708257,0.2155241
0,13659,0.07186747,0.07045803,0.2155296
0,13662,0.07149041,0.07009424,0.2155351
0,13665,0.07111733,0.06973426,0.2155405
0,13668,0.07074817,0.06937801,0.215546
0,13671,0.07038285,0.06902542,0.2155514
0,13674,0.0700213,0.06867642,0.2155568
0,13677,0.06966344,0.06833094,0.2155622
0,13680,0.06930921,0.06798892,0.2155676
0,13683,0.07308045,0.1016309,0.2049176
0,13686,0.1210238,0.2386484,0.2052264
0,13689,0.2328618,0.4366503,0.2056899
0,13692,0.4007174,0.6727433,0.2062755
0,13695,0.6081949,0.9213606,0.2069381
0,13698,0.8347888,1.160467,0.2076334
0,13701,1.061096,1.374987,0.2083248
0,13704,1.271823,1.556263,0.2089851
0,13707,1.456667,1.70083,0.2095966
0,13710,1.61,1.808951,0.2101494
0,13713,1.730015,1.883328,0.21064
0,13716,1.817666,1.928007,0.2110692
0,13719,1.875698,1.947588,0.211441
0,13722,1.907829,1.946658,0.2117608
0,13725,1.918135,1.929467,0.2120346
0,13728,1.910637,1.899759,0.2122685
0,13731,1.889043,1.860721,0.2124684
0,13734,1.856616,1.814983,0.2126395
0,13737,1.816145,1.76468,0.2127864
0,13740,1.769949,1.711513,0.212913
0,13743,1.719911,1.656812,0.2130228
0,13746,1.667532,1.6016,0.2131184
0,13749,1.613988,1.546652,0.2132024
0,13752,1.560189,1.492544,0.2132766
0,13755,1.506819,1.439694,0.2133426
0,13758,1.454389,1.388393,0.2134018
0,13761,1.403265,1.338837,0.2134553
0,13764,1.353703,1.291147,0.2135039
0,13767,1.305869,1.245385,0.2135485
0,13770,1.259865,1.20157,0.2135896
0,13773,1.215739,1.15969,0.2136277
0,13776,1.173503,1.11971,0.2136633
0,13779,1.133138,1.081577,0.2136967
0,13782,1.094604,1.045226,0.2137282
0,13785,1.057848,1.010586,0.2137581
0,13788,1.022804,0.9775798,0.2137865
0,13791,0.9894024,0.9461296,0.2138136
0,13794,0.9575676,0.9161565,0.2138395
0,13797,0.9272243,0.8875834,0.2138645
0,13800,0.8982965,0.8603347,0.2138885
0,13803,0.8707097,0.8343372,0.2139118
0,13806,0.8443909,0.8095208,0.2139343
0,13809,0.8192704,0.7858188,0.2139561
0,13812,0.7952811,0.7631679,0.2139772
0,13815,0.772359,0.7415084,0.2139979
0,13818,0.7504438,0.7207835,0.2140179
0,13821,0.7294781,0.7009405,0.2140375
0,13824,0.7094081,0.6819293,0.2140566
0,13827,0.6901833,0.6637034,0.2140753
0,13830,0.6717561,0.646219,0.2140936
0,13833,0.6540822,0.6294355,0.2141116
0,13836,0.6371199,0.6133144,0.2141291
0,13839,0.6208302,0.5978203,0.2141463
0,13842,0.6051767,0.5829198,0.2141632
0,13845,0.5901253,0.5685816,0.2141798
0,13848,0.5756442,0.5547767,0.2141961
0,13851,0.5617037,0.5414778,0.2142121
0,13854,0.5482761,0.5286593,0.2142278
0,13857,0.5353353,0.5162976,0.2142433
0,13860,0.522857,0.5043703,0.2142586
0,13863,0.5108185,0.4928567,0.2142735
0,13866,0.4991986,0.4817371,0.2142883
0,13869,0.4879774,0.4709932,0.2143029
0,13872,0.477136,0.4606077,0.2143172
0,13875,0.466657,0.4505645,0.2143313
0,13878,0.456524,0.4408484,0.2143452
0,13881,0.4467213,0.4314451,0.2143589
0,13884,0.4372346,0.422341,0.2143725
